Code,Genus,Species,Name,Habitat,Type,HabitatType,Forest,Gmin,TLP,LA,SLA,LSWC,MajVLA,K,P,C,N,MidribWidth,SecundaryWidth,DBH,TWI
485,Licania,membranacea,Licania_membranacea,TF,TF,TFTF,Kaw,2.04190636101822,-0.814924450852164,3.80160719683754,4.61601846489052,0.158752531904034,1.4967657891111,1.55050301947145,-0.849697300074938,3.86220231044419,0.350656871613169,-3.64138632120219,-4.51016823549972,43.7,1.84859107133753
486,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Kaw,1.77006761797158,-0.747251769553092,3.68421925498428,4.54531182639368,0.18735578436927,1.90222749800601,1.10239690131177,-0.761023126041045,3.99046443173471,0.609765571620894,-3.24494406820483,-4.74439892054381,22.8980891719745,1.81547498184746
488,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,TF,TFTF,Kaw,0.745025514278608,-0.53748118655718,4.29626345522512,4.21985812402272,0.355052357180015,1.48028144101344,1.59523438014931,-0.149096288146098,3.95756982038412,0.207014169384326,-3.11272981529151,-4.19868093582581,31.0191082802548,1.81905135281731
489,Iryanthera,sagotiana,Iryanthera_sagotiana,TF,TF,TFTF,Kaw,0.544266392097331,-0.496995425953755,3.63854494047551,4.26496848899255,0.573128251458813,1.79074247609914,1.62258935978697,-0.454290781158029,3.99249638957802,0.582215619852664,-3.84016812672713,-4.86651287244414,20.4140127388535,1.81905135281731
491,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,TF,TFTF,Kaw,0.439514659720204,-0.879964864608391,3.54059099360329,3.81345013716343,0.410967545677772,1.99579692533128,1.23860653739139,-0.767850877814942,3.91561654093828,0.27763173659828,-4.05853074209774,-4.59273976478618,10.3,1.84859107133753
492,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,TF,TFTF,Kaw,0.851901439068149,-0.813154407534609,4.66208513641545,4.97871553082312,0.393776603584326,1.18321813490944,0.849207852333591,-0.859969993786594,3.95028171754524,0.198850858745165,-3.32733522043175,-4.33320218537791,16.2420382165605,1.81905135281731
493,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Kaw,1.5760889087653,-0.593087866448325,3.51196639797648,4.98469048709476,0.491361360500407,1.98667591511478,1.93882452233054,-0.0184237395989249,3.98005541581997,0.712949807856125,-3.05162349062701,-5.13564084946784,40,1.94042965569204
496,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,TF,TFTF,Kaw,1.22499475265388,-0.634178452619194,4.25804399227982,3.99207086299026,0.344715928829859,1.63186233120199,1.62454074828581,-0.449504428926611,3.95124371858143,0.285178942233662,-2.86746538162766,-3.72812227951169,19.4267515923567,1.81905135281731
505,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Kaw,1.33982932087859,-0.533974117989699,3.17417556458801,3.52132459587333,0.353230501601199,2.22777378917597,1.92377825990516,-0.17147566272083,3.97706140160737,0.647103242058538,-3.56412366470536,-4.53169112584379,55,1.91047128528621
507,Iryanthera,sagotiana,Iryanthera_sagotiana,TF,TF,TFTF,Kaw,0.461203944083335,-0.447166715655427,3.82886344661675,4.63697264564637,0.488867657670082,1.43843992344892,1.82116826507357,-0.184714557738178,3.99138856080889,0.46373401623214,-3.13412159540387,-4.07684753194971,38.2,2.16264485322485
518,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Kaw,1.6413203566168,-0.444608895225791,3.17838506631659,4.1486041402163,0.761594608684703,2.26884734366065,2.52721755932397,0.212497636118335,3.9862024036024,0.928219302739429,-2.44841299012884,-4.41265575349992,38.2,1.93271698068357
520,Iryanthera,sagotiana,Iryanthera_sagotiana,TF,TF,TFTF,Kaw,-0.0353852898019283,-0.498209878850702,3.60709709069979,4.21792722877052,0.419064122448777,1.88741918021197,1.34494365133352,-0.703702553013873,3.9776234625121,0.378436435720245,-2.97960895564249,-4.76728449147485,22.3,1.87957553056682
522,Iryanthera,sagotiana,Iryanthera_sagotiana,TF,TF,TFTF,Kaw,-0.21908159972093,-0.507872768376515,3.9132218465309,4.44068511144991,0.434031320126464,2.16916881328663,1.14117723376714,-0.527228095149427,3.98304049266343,0.494696241836107,-3.9902027869267,-4.63011883135206,33.6,1.81905135281731
525,Licania,membranacea,Licania_membranacea,TF,TF,TFTF,Kaw,1.62971064685966,-0.743459994433535,3.4161062573332,3.91714658036439,0.203307914725913,2.0877805862468,1.49512531284215,-0.965486779653196,3.91840261239219,0.322083499169113,-3.23755752114236,-4.50577472595259,46,2.03951721184639
526,Gustavia,hexapetala,Gustavia_hexapetala,TF,TF,TFTF,Kaw,1.09395338280046,-0.647856884700138,4.40043634586662,4.87960181690474,0.517039123466202,1.36205494505171,2.24431047419376,-0.478917689692597,3.88506282384536,0.615185639090234,-3.37696065833936,-4.39861221820887,20,2.15808427330559
527,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,TF,TFTF,Kaw,0.756367043587445,-0.619235535286686,4.23775931972,3.74410020087592,0.393120409655684,1.60629191697578,1.67371800580709,-0.916884408064996,3.93476249239764,0.0295588022415444,-2.91114942639056,-3.87214337479329,13,2.05942284931828
530,Licania,membranacea,Licania_membranacea,TF,TF,TFTF,Kaw,1.65083765554549,-0.806042736365622,4.31815391810592,4.65488618853299,0.298718828228854,1.38303054039697,1.92769167446924,-0.890651762342756,3.90156854752429,0.418710334858185,-3.45726487547768,-4.43536918524807,11,2.09519440375501
531,Licania,membranacea,Licania_membranacea,TF,TF,TFTF,Kaw,1.87219744646459,-0.691812540323758,4.1961880932836,4.79529863191716,0.566174038387295,1.81993731353159,1.79252890979939,-1.06400627418463,3.88875437848879,0.364643113587909,-4.01220080790906,-4.58773506490673,10.5,1.9350951515142
579,Licania,membranacea,Licania_membranacea,TF,TF,TFTF,Kaw,0.995066721291079,-0.499422858640647,4.14721430722482,4.89756696155555,0.373475003074476,1.48663494017809,2.17917103283584,-0.562084357347264,3.95028171754524,0.582215619852664,-3.48792791809119,-3.97035999586967,18.6,1.90265922045442
580,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,TF,TFTF,Kaw,0.582889593798509,-0.632057372436136,3.7852984936787,4.29014204576715,0.485558790676576,1.61577051312643,1.41403135925255,-0.737802826640882,3.95680514820004,0.2390169004705,-2.58024422996771,-3.47903384987277,36.5,1.90265922045442
582,Iryanthera,sagotiana,Iryanthera_sagotiana,TF,TF,TFTF,Kaw,-0.300659435347194,-0.412071570631593,3.78405494439349,4.63432388072565,0.513536665905087,2.27701945748254,1.92678699001115,-0.355432658751748,3.97066920086088,0.518793793415168,-3.31835193763382,-4.59682510325259,27.1,1.84781888948832
583,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,TF,TFTF,Kaw,0.912480112678267,-0.454801155002539,4.59327194947393,4.6090964998209,0.748432799787829,1.33071693662212,2.00131424998783,0.0272015114503879,3.96632177883552,0.392042087776024,-2.20107174721323,-3.4384280203279,14.3,1.84781888948832
584,Gustavia,hexapetala,Gustavia_hexapetala,TF,TF,TFTF,Kaw,0.270850424173526,-0.641567002920066,4.7312228643646,5.78562689836839,0.977198963094819,1.13434159954049,2.31639386158243,-0.157300896553683,3.84972197923077,1.13462272619114,-2.97658303614109,-3.91285084799527,21.6,1.90065742924541
588,Gustavia,hexapetala,Gustavia_hexapetala,TF,TF,TFTF,Kaw,-0.170140571147656,-0.45859662858907,4.37140796133712,5.01158325713097,0.729741739152881,1.34704230703549,2.5929408005959,0.337987430991379,3.91122268525738,0.815364813284194,-2.77218440398742,-3.41040140906903,18.5,1.84781888948832
589,Gustavia,hexapetala,Gustavia_hexapetala,TF,TF,TFTF,Kaw,1.29102322055352,-0.642618067795438,3.58820940765317,5.04621461632706,0.879257568422444,1.64069300777803,2.53757626328041,-0.2433211313964,3.84267292729335,1.0952733874026,-3.3206341417967,-4.25193214142757,19.7,1.84781888948832
590,Gustavia,hexapetala,Gustavia_hexapetala,TF,TF,TFTF,Kaw,1.02427644029616,-0.511472414551727,4.38866494761321,5.36152603097576,0.908642511035898,1.22503713063918,2.41179602627059,-0.232537915495493,3.91022138348152,0.920282753143692,-2.57777452444901,-3.62296662776653,25.9,1.84781888948832
594,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Kaw,2.57409844585198,-0.493343192731533,4.61682889139157,5.57628811866711,0.754032796766485,1.65506379726225,2.04547650781679,-0.151463304058394,3.97912074896064,0.828551817566148,-2.12522420332225,-3.62373986365473,21.7,1.84781888948832
600,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Kaw,1.9593234373401,-0.490900939021104,4.69824795490737,5.53226769434873,0.738939533191092,1.09955395349592,2.1890391389659,0.0171625374808397,4.0683427596831,0.959350221334602,-2.37564542181005,-3.98157138832585,18.1,1.74889459778829
660,Gustavia,hexapetala,Gustavia_hexapetala,TF,TF,TFTF,Paracou,1.87153507200148,-0.768779793429536,4.55987389253779,4.93014186758647,0.947744846573356,1.24983978300588,2.12040036123912,-0.495944630348884,3.8617817889914,0.819779831493311,-2.75564094261667,-3.48746058405875,12.8980891719745,2.30187200981065
675,Virola,michelii,Virola_michelii,BF,Generalist,BFGeneralist,Paracou,1.20578756265548,-0.611679499760946,3.40196940157808,4.91524840494984,0.364179945687132,2.06123445276006,1.32857692870523,-0.528668464698593,3.95028171754524,0.832909122935104,-2.83437965293007,-3.66525496298176,20.3821656050955,2.20533529855283
678,Virola,michelii,Virola_michelii,BF,Generalist,BFGeneralist,Paracou,1.55957057352021,-0.722344266904745,4.54919344187785,4.77851095428742,0.481133142980786,2.17543496427064,2.17786826002892,-0.173591189595905,3.96707921117622,0.819779831493311,-2.5435514562329,-3.4578947253407,17.8343949044586,1.86541651032289
683,Virola,michelii,Virola_michelii,BF,Generalist,BFGeneralist,Paracou,0.97044713864097,-0.671608121538432,3.47883651845673,5.10507360423569,0.586481122233422,2.19066765607942,1.57378548473124,-0.367680483328657,3.95105139239562,1.04380405217311,-2.71518962625499,-4.11432506973803,20.7006369426752,1.84605655513006
684,Virola,michelii,Virola_michelii,BF,Generalist,BFGeneralist,Paracou,2.09274184051534,-0.561692202123204,2.86955510988805,4.62771997265868,0.406814271831436,1.85227418900548,1.34791491500224,-0.721855653434001,3.96934807204742,0.693147180559945,-2.79415766855936,-3.59943623312199,23.5668789808917,2.17547475548661
686,Virola,michelii,Virola_michelii,BF,Generalist,BFGeneralist,Paracou,1.77197921348163,-0.553686817705111,4.46467836534658,4.68500874974875,0.215290712437499,2.02740087847651,2.01505497033064,-0.0435940518734779,3.98415760318735,0.770108221696074,-2.50366356603062,-3.60091802856339,24.5222929936306,1.95368401694931
1,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Paracou,0.121960042028491,-0.449718010327879,3.90316598086446,4.59511388084892,0.420926268425787,1.78165222939865,2.41558873440858,-0.119641268602299,3.98192213280781,0.357674444271816,-3.32834197936091,-4.40789187452294,13.0573248407643,2.08814679204882
3,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Paracou,-0.0684678736081721,-0.396069440067801,3.81275920647247,4.86486966148916,0.407372413664433,1.85343969056597,2.43302289163734,-0.0677469265702112,3.98080252082297,0.431782416425538,-3.42518275465542,-4.06386385496851,17.0382165605096,2.08814679204882
8,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Paracou,0.0639232600282664,-0.494562086496218,3.28013574810592,3.68645121766892,0.166534277095773,1.73763233875585,1.14506513932021,-0.76125333815103,3.99378730723079,0.285178942233662,-3.68854618965271,-4.60800720652785,15.9235668789809,2.61605701731237
21,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Paracou,-0.231468709476204,-0.521008600822259,3.68743313091483,3.67028107209726,0.238032648041435,1.879281826756,1.82234364527053,-0.494815226914551,3.95756982038412,0.19062035960865,-3.75658745140538,-4.19317113730394,17.6751592356688,2.61605701731237
23,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Paracou,0.213452754859076,-0.512669422923148,3.60580048657243,4.83920210158917,0.336423194174966,1.80167580610409,2.11371824805952,-0.349608271786185,3.94603788401542,0.524728528934982,-2.73304755274581,-4.48111088734022,42.0382165605096,2.61605701731237
28,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Paracou,0.646099791126028,-0.634178452619194,2.92006464559829,4.08161673404027,0.0967613482493877,2.0644257417231,1.45695821373993,-0.331941732869355,3.96840333886425,0.609765571620894,-2.69968527981223,-4.58987082042651,35.031847133758,2.61605701731237
37,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Paracou,0.391026680532642,-0.448443176629496,3.50430774261966,5.17402658593869,0.791373973859628,1.42945633575001,2.71661127695834,0.430134429370384,3.93202169193484,1.00795792039998,-3.72271205644254,-4.55828660008924,17.8343949044586,2.08986891343387
38,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Paracou,0.882574407180828,-0.60842363902327,4.42651647773945,4.92459041758028,0.473781247271783,1.27290951423586,2.45039713747963,0.0512591898059959,3.95680514820004,0.932164081030445,-2.6921153380899,-3.94687328286389,27.2292993630573,2.06389486722955
39,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Paracou,0.654080951073448,-0.69381071037534,3.38817391550662,4.20779176012052,0.921452150495164,1.51918667457682,2.61086159682946,0.309428038183215,3.93593482547446,0.989541193613748,-3.64687415996891,-4.32842293133776,38.6942675159236,2.08986891343387
46,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Paracou,0.578890253369715,-0.55712554700051,3.71002618722663,4.35286055391299,0.95545292442817,1.62996674656649,2.98288678236573,-0.457969941375804,3.88916371128206,0.27002713721306,-2.71365336454455,-3.98917406461656,44.5859872611465,2.09482516956428
47,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Paracou,0.512875595138147,-0.55253794183059,3.17400850626895,4.64673259538723,0.771746329443144,1.80065809211472,2.83714094445537,-0.38597958990929,3.88526826811933,0.231111720963387,-2.90042209374967,-3.94803885963252,67.1974522292994,2.09482516956428
64,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Paracou,0.907158011246634,-0.401431985993999,4.48435142216813,5.08491942143498,0.822190394209125,1.07307428550247,1.94228086688514,-0.733705022471573,3.90941961955803,0.3293037471426,-2.35379944312935,-3.67889625251389,14.171974522293,2.22221873145025
77,Laetia,procera,Laetia_procera,BF,BF,BFBF,Paracou,0.364374751193054,-0.632057372436136,4.15306626352208,4.21260397623828,0.457575304995566,1.94172827433618,2.42390676694495,-0.266765138121775,3.92335851509189,0.29266961396282,-1.99700170695093,-3.58113167024974,50.3184713375796,2.25681953144898
85,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Paracou,0.193926038586773,-0.52810153218312,4.16603875715597,5.189079858977,0.293644788585972,1.71220964006995,2.26833040414519,-0.136439009935478,3.9475831808267,0.76080582903376,-2.80391428428269,-4.45216330290414,45.0636942675159,2.36459155492363
97,Laetia,procera,Laetia_procera,BF,BF,BFBF,Paracou,0.591370944800575,-0.682771034060162,4.08913139074465,4.20780232046233,0.433481669557715,1.86147783303735,1.56793795064597,-0.491246322058709,3.93827537657221,0.392042087776024,-2.12135440598224,-3.4025483938683,57.484076433121,2.41992239376984
116,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Paracou,0.0154809001109925,-0.363275859877952,4.00569717598167,3.94808886336136,0.120956195295932,1.6387188119866,2.09945886528986,-0.483366483820304,3.94893335944824,0.470003629245736,-3.11814475105925,-4.17788944535922,15.1273885350318,2.25994392185829
120,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Paracou,-0.27552948188501,-0.39337734457241,4.01868891868366,3.97381115990558,0.468185359928097,1.35259485799654,2.5642654775151,-0.29473992056936,3.97217692824789,0.262364264467491,-3.94170931579851,-4.69902272866178,14.6496815286624,2.43069975533795
123,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Paracou,0.336766707546108,-0.490900939021104,3.76601659857012,4.48243240606942,0.157099974572877,1.66309033189653,2.10996716159669,-0.504053820933313,3.92434675511698,0.285178942233662,-3.91678432252986,-4.6069217190269,14.968152866242,1.99167829983793
125,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Paracou,0.0468548736545968,-0.830715414166719,3.58499154191481,4.57277827549403,0.0191495213328634,2.0715114313064,1.71823020241261,-0.167268851360246,3.96878133924676,0.615185639090234,-2.94687862568541,-4.69418393001356,28.8216560509554,1.81427348275164
131,Laetia,procera,Laetia_procera,BF,BF,BFBF,Paracou,0.395373653564183,-0.543299106236067,4.10176076721378,4.16790056971833,0.341572152527409,1.71318494713131,1.74071896393928,-0.394637889556189,3.92769948481315,0.518793793415168,-2.14818444726801,-3.14081585074314,37.2611464968153,2.43069975533795
132,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Paracou,0.787211338947361,-0.542138227004935,3.65786779594648,4.93584601358291,0.148184811484746,2.07705269064589,1.99360382386457,-0.168775153033862,3.96157478425739,0.667829372575655,-2.77475105840446,-4.38985721378907,42.6751592356688,1.99167829983793
133,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Paracou,1.75841244136183,-0.605157143020082,3.14216347280638,4.27878920367271,0.606957019298856,2.38899670682837,2.67382676314394,-0.0656145131427347,3.95871573342013,0.371563556432483,-2.71980653680081,-4.29401575735117,41.9386942675159,1.99167829983793
136,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Paracou,0.893553296478561,-0.38117241553912,2.88224740938504,4.45728389510181,0.531764292081824,2.11126198351454,2.3730141899486,-0.560465058463569,3.89100363820407,0.405465108108164,-2.91353804206862,-4.40413564763388,36.3057324840764,2.36609294254709
138,Laetia,procera,Laetia_procera,BF,BF,BFBF,Paracou,0.904369276871563,-0.55253794183059,4.62189976842828,4.04883200819887,0.36725194944411,1.26344570434183,1.73858363906917,-0.679058572713659,3.92236929748229,0.364643113587909,-1.946788866014,-3.24278436991988,49.6815286624204,2.31030368785123
139,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Paracou,1.33863574538299,-0.661350739170199,3.61281382447725,4.22217147930752,0.514387417239038,1.79527843705839,2.8071975851702,-0.469163422318454,3.89141205152402,-0.0512932943875506,-2.91495137072125,-3.85155510177371,44.9044585987261,2.31030368785123
147,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Paracou,1.11547709498717,-0.507872768376515,3.79129943187478,5.47169643324937,0.311942558383038,2.0154968441941,2.37061211286312,-0.114252061887973,3.95143600778498,0.609765571620894,-2.91186610923086,-4.68484454484372,28.343949044586,2.38902377352436
148,Laetia,procera,Laetia_procera,BF,BF,BFBF,Paracou,0.718421214336159,-0.479836378929083,4.6959261347449,4.86162659052262,0.676786045749566,0.995850984723538,1.5770883337561,-0.743836299603445,3.88834487807357,0.398776119957368,-2.26965012264095,-3.3459518128109,25.3184713375796,2.25560457886981
149,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Paracou,0.185779637401774,-0.765997934174099,3.44410967886563,4.88169733437307,0.390903459699688,1.37478766225411,2.36864502494902,-0.019584061983318,3.84417233851997,0.819779831493311,-3.15299054695229,-4.23217110868477,41.7197452229299,2.25560457886981
158,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Paracou,0.35139687239293,-0.522194255285789,4.61452041932701,4.80507578104807,0.273700942807726,1.53750271655303,2.43073404750238,-0.168132515051145,3.93084475966873,0.392042087776024,-3.56286373353108,-4.38509774571144,12.4203821656051,2.36609294254709
165,Laetia,procera,Laetia_procera,BF,BF,BFBF,Paracou,-0.148889898700973,-0.597493566788926,4.81384597096261,4.92332607158143,0.454274752526839,1.522911799503,2.51463805849142,-0.145738580951465,3.81617267977131,0.350656871613169,-1.89697554865063,-3.53916718088561,32.1656050955414,2.09426406947773
178,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Paracou,1.38389779665201,-0.307580283414991,3.57954140118662,5.1213206651469,0.738593978191404,1.4529345004351,2.64188545526664,0.394277445609155,3.95182047530221,1.02604159583327,-3.60542719327079,-3.99712729297849,21.8152866242038,2.17693934507166
182,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Paracou,0.531463484510523,-0.494562086496218,3.64070275277936,5.48081248294846,1.03065342720877,1.87496977016139,2.92480777338728,0.38721814014629,3.95182047530221,1.12817109090965,-3.07362175275539,-4.03612301371014,26.9108280254777,2.17693934507166
201,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Paracou,-0.112826539403363,-0.553686817705111,2.98961478034625,4.25794834383258,0.204702243713458,2.30226724248492,2.10468133502731,-0.154715642722078,3.95795193731655,0.636576829071551,-2.93401022119362,-5.08697598768772,36.1464968152866,2.25560457886981
202,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Paracou,-0.10591680369066,-0.551387744521984,3.57239974844142,4.81407441995137,0.449369919416781,2.3265955217304,1.60232364796011,-0.224537084330476,3.9529729917571,0.662687973075237,-2.83382603171097,-4.76925858174809,38.6942675159236,2.25560457886981
204,Laetia,procera,Laetia_procera,BF,BF,BFBF,Paracou,1.21471951501419,-0.495779496367419,4.1819602743114,4.03181761588168,0.36626734363017,1.87971326311446,1.82895296710929,-0.331467899231325,3.91979274269251,0.576613364303994,-1.78545935667958,-3.09924272386081,34.0764331210191,2.25560457886981
205,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Paracou,-0.18216350928412,-0.602973536141645,4.2355170833372,5.0025261124956,0.334069944049485,1.55089312625927,2.03739205190794,-0.457776288787293,3.96802519554343,0.385262400790645,-3.34000820394328,-4.37181257622366,17.1974522292994,2.25560457886981
207,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Paracou,0.333318726674205,-0.543299106236067,3.88573752141919,4.72460435632854,0.879336767463063,1.55582150064507,2.74103918473653,-0.379208850355637,3.90741239287046,0.425267735404344,-3.20122010837979,-4.14553259899153,33.7579617834395,2.25560457886981
209,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Paracou,-0.00194689396874458,-0.80693446605095,3.46533365176874,4.69053009254631,0.754712696294952,1.92739639366392,2.4826153100062,-0.559087500004068,3.93339303116434,0.27763173659828,-2.87568513624454,-4.18953496919948,64.171974522293,2.32602769537879
213,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Paracou,1.00363043162663,-0.418664281166151,2.93177151140747,4.75812242540515,0.362743449775112,2.28768818296587,1.69318062448757,-0.145738580951465,3.95085902921334,0.72270598280149,-2.63569465175908,-4.71294138278197,47.2929936305733,2.13499685269516
221,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Paracou,0.78252130863688,-0.668541939152601,3.40153482472184,3.99140365582829,0.3830906338785,1.38663605273666,2.11142460448204,0.0955368632006113,3.95756982038412,0.936093359170335,-3.96691925635968,-4.47890500344402,32.8025477707006,2.25994392185829
223,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Paracou,0.359733539662319,-0.38117241553912,3.76652753413335,5.2515378681924,0.694911627422652,1.77333816746234,2.59925733499658,-0.387660490209952,3.88362353090645,0.392042087776024,-2.78395980059689,-4.04932320537915,41.4012738853503,2.27809176452028
225,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Paracou,-0.611885161164553,-0.562830614837365,3.99066077792433,5.07271097829347,0.108924531742439,1.86375728800188,1.82018431810782,-0.200114187008377,3.9581429410417,0.727548607277278,-2.60080021711446,-4.73054408448282,15.9235668789809,2.27809176452028
226,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Paracou,0.436365269225195,-0.445888623246055,3.94858114930994,5.05210548233907,0.559314265243556,1.83713619519267,2.28652987294825,0.0227282552348595,3.95124371858143,1.16315080980568,-2.68932658219685,-4.20522025856804,20.7006369426752,2.27809176452028
227,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Paracou,0.351891320634962,-0.612762435231532,3.25427390988275,4.33839175240041,0.464406980030897,1.47643986327095,2.4263956245227,0.153294879448842,3.93632529795111,1.02604159583327,-3.61012990220602,-4.19759597027853,27.0700636942675,2.25994392185829
229,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Paracou,-0.46654512078678,-0.638407163568933,3.56228592290149,5.02589338712405,0.603697065784513,1.68578117018877,2.49186370989319,0.204850048876067,3.96138443496587,0.912282710476616,-3.6191046537464,-3.99862555690741,30.8917197452229,2.25994392185829
232,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Paracou,0.275722931139236,-0.569634008987535,3.92493865484721,4.84273051284763,0.737468303869142,1.75201311128109,2.4335476427151,-0.532878528037332,3.91362172679184,0.322083499169113,-2.97882599348763,-4.58773997849876,28.1847133757962,2.32602769537879
233,Laetia,procera,Laetia_procera,BF,BF,BFBF,Paracou,0.357887169895864,-0.649944750884033,4.2795819833475,4.00134436972372,0.46331870614385,1.39468134186498,1.01283656249293,-0.731991964383513,3.92572865248426,0.2390169004705,-1.91688061306404,-3.14378760117519,27.0700636942675,2.32602769537879
240,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Paracou,0.196242747463089,-0.343637575584659,4.64895320567657,4.45998710616395,0.162535485652116,1.2972593015015,1.32025993233684,-0.934791648263711,4.00350769555032,-0.105360515657826,-2.43775592018589,-4.30920972415311,40.4458598726115,2.31030368785123
267,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Bafog,0.370599312388234,-0.366050109416003,3.55249609277579,4.91429298229529,0.594572505563243,1.35624179517211,2.21158927045164,-0.262814593850549,3.94777617513396,0.688134638736401,-2.42798733119571,-3.58728722955511,11.3057324840764,2.05111541580551
292,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Bafog,0.574305529142571,-0.327932303546477,4.06755228483589,4.55890213210122,0.351627904090195,1.10078691911108,1.53296420844993,-0.423592490810477,3.88650004819706,0.548121408509688,-3.33103551371789,-4.27408672850583,16.5605095541401,1.99892008723785
293,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Bafog,0.479724045056604,-0.345053172005853,4.07761557305695,4.70460055136323,0.592600551444448,1.55094243288476,1.55578224035473,-0.355320746991743,4.04234926710372,0.587786664902119,-3.77037762045376,-4.38648375288424,17.0382165605096,2.05754235789421
304,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Bafog,1.4754732991259,-0.439473542960524,4.51663390801863,6.23980058578107,0.798339614866003,1.87795223263388,1.67621857559158,-0.74923665298022,3.88916371128206,0.506817602368452,-2.84355399477427,-4.00743043996156,17.0382165605096,1.99892008723785
308,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Bafog,0.850972890612192,-0.313437534651492,3.88689088686917,4.2414252663088,0.397785421433933,1.5641944743891,2.3326183360688,-0.4007381378563,3.94468378766769,0.593326845277734,-2.74387314920248,-4.34433092990886,15.2866242038217,1.91478778358562
311,Laetia,procera,Laetia_procera,BF,BF,BFBF,Bafog,2.02958145922691,-0.743459994433535,4.31888374186055,4.39706152292457,0.451532835253958,2.27022496340636,1.08554487064251,-0.468300823842101,3.80510572308207,0.307484699747961,-2.35609526389014,-3.65234580943619,34.3949044585987,1.91478778358562
318,Laetia,procera,Laetia_procera,BF,BF,BFBF,Bafog,0.903817033766021,-0.701763701491935,3.76363840344317,4.26418371780161,0.355635142562626,2.20486415685037,1.64203096880307,0.0353671438372913,3.95335686892112,0.867100487683383,-2.97201477037465,-4.0085223419992,35.9872611464968,2.05111541580551
