Code,Site,Genus,Species,Weight_mg_CNS,%N,%C,%S,Remark Sample,Weight_g_trace,P (g/kg),Fe (g/kg),Mn (g/kg),Mg (g/kg),Al (g/kg),Ca (g/kg),Na (g/kg),K (g/kg),Cr (mg/kg),Cu (mg/kg),Ni (mg/kg),Pb (mg/kg),Rb (mg/kg),Sr (mg/kg),Zn (mg/kg),Commentaires
105,Paracou,Casearia,javitensis,7.921,1.56,53.08,0.122,NA,0.2004,0.424438190286094,0.170441655151236,0.0695167332002661,2.30863123752495,0.179894211576846,4.505624750499,0.147419446820644,2.80547939834616,3.49837975834046,8.38084545195324,2.0860379241517,0,6.39720558882236,59.7713209943749,14.7455089820359,NA
106,Paracou,Dicorynia,guianensis,8.371,1.83,50.62,0.176,NA,0.2003,0.482513296721584,0.404400937055955,0.17851299717091,1.30728756864703,0.448331502745881,2.86833349975037,1.24250053491192,5.11591648241923,6.69954886123196,4.99012195991727,1.70407888167748,0,19.9051422865701,51.8131439204829,10.1472790813779,NA
107,Paracou,Poraqueiba,guianensis,7.995,0.86,52.82,0.125,NA,0.1997,0.468389651143382,0.0445243249489619,0.00819305625104323,3.3803189784677,0.0512809213820731,6.98286029043565,0.339473495958223,4.04465734315759,1.37715224622648,3.60801917161457,0.941962944416625,0,10.5708562844266,82.2642600264033,7.09313970956435,NA
108,Paracou,Vouacapoua,americana,8.19,2.03,53.3,0.139,NA,0.1998,0.90299005672339006,0.198180719180719,0.0694752419085752,1.93868718718719,0.213417417417417,1.76665265265265,0.208873158873159,2.41600636350636,3.32292193979694,9.52212927212927,0.792927927927928,0,4.91641641641642,25.2411047411047,17.0870870870871,NA
109,Paracou,Vouacapoua,americana,8.023,2,53.5,0.12,NA,0.1999,0.729451792562948,0.105835456189633,0.0670893113223278,0.705601300650325,0.0778429214607304,1.78677938969485,0.3494890302294,6.26672371900236,3.44867335453441,8.01411419995712,2.81219609804903,0,10.1300650325163,23.5251261994634,12.7813906953477,NA
110,Paracou,Protium,stevensonii,7.763,1.19,45.12,0.218,Echantillon rebroyé,0.2001,0.418177977677828,0.207178948987045,0.199456038647343,3.53398150924538,1.07206796601699,4.80848175912044,1.4976154779753,4.11378346541015,5.62840065086505,5.22999214678375,3.59319340329835,0,7.97101449275362,59.8609331697788,6.36431784107946,NA
111,Paracou,Eschweilera,coriacea,8.42,1.39,52.16,0.284,NA,0.2004,0.525535994677312,0.0439196990634117,0.036757252162342,2.83358133732535,0.00688023952095808,1.17303992015968,2.29801824921585,3.56121792130026,2.74270860065583,8.26357998289136,0.986272455089821,0,23.3408183632735,42.1839956450735,13.5878243512974,NA
112,Paracou,Vouacapoua,americana,8.285,2.09,54.14,0.132,NA,0.2,0.769587066666667,0.124132538461538,0.0979557666666667,0.9927485,0.072204,1.230886,0.572364285714286,4.01009035714286,2.42263401785714,10.9451071428571,1.900545,0,7.795,21.0933636363636,16.59,NA
113,Paracou,Gustavia,hexapetala,8.416,2.24,50.31,0.447,NA,0.2003,0.770930670660676,0.0825087752985906,0.0137102013646197,4.31577483774338,0.0677523714428358,8.68435946080879,0.156080165466087,10.6875590186149,2.61376836530918,7.28667712716639,0.923954068896655,0,51.7973040439341,293.700313166614,14.1487768347479,NA
114,Paracou,Licania,membranacea,8.234,1.26,50.39,0.136,NA,0.2001,0.391516308512411,0.0653498635297736,0.431140196568382,2.26711494252874,0.0409735132433783,8.49813693153423,1.02835011065896,5.5358224459199,3.30076863354037,7.07906760905262,1.91698650674663,0,12.543728135932,98.3416927899687,5.3448275862069,NA
115,Paracou,Tachigali,melinonii,8.181,3.18,52.55,0.12,NA,0.2005,0.723777622610141,0.0642469211586419,0.265242660016625,0.9394,0.0289366583541147,2.38342743142145,0.414478090488066,6.79659885999288,1.98156261132882,16.5113288208051,1.17728678304239,0,25.4214463840399,13.786397642258,11.6109725685786,NA
116,Paracou,Iryanthera,hostmannii,8.45,1.6,51.88,0.169,NA,0.1998,0.616703770437104,0.100382921382921,0.165821588254922,3.09934784784785,0.133437437437437,9.76715315315315,0.328442728442728,8.16175210925211,2.32258910696411,9.59219934219934,1.85629129129129,0,20.3253253253253,108.199062699063,20.3103103103103,NA
117,Paracou,Eschweilera,coriacea,8.221,1.15,52.51,0.349,Echantillon rebroyé,0.2002,0.391295770895771,0.144063474986552,0.0419088578088578,2.57067782217782,0.133370629370629,2.4888971028971,1.7603539317825,3.35448587127159,1.86225676109605,2.99411302982732,1.02474525474525,2.82378121878122,14.0659340659341,53.886976659704,11.6483516483517,NA
118,Paracou,Eschweilera,coriacea,7.651,1.52,52.75,0.284,Echantillon rebroyé,0.2005,0.449064405652535,0.178785574525225,0.0233723358270989,1.69201845386534,0.176537655860349,1.65225536159601,1.76345564659779,4.21430459565372,1.6020838083363,2.11731385821161,1.07004488778055,0,16.5336658354115,30.4023577420086,12.643391521197,NA
119,Paracou,Carapa,surinamensis,7.654,1.22,50.95,0.305,Echantillon rebroyé,0.1997,0.471394157903522,0.174319016987019,0.0187388749791354,2.54756985478217,0.12479118678017,9.49663094641963,0.368066385292224,4.70164282137492,9.26716559958986,10.345625581229,2.27547821732599,0,6.67000500751127,125.879683161105,11.9829744616925,NA
120,Paracou,Iryanthera,hostmannii,7.699,1.3,53.1,0.125,NA,0.2005,0.744725253532835,0.0442469211586419,0.133247647547797,1.95087132169576,0.00435311720698254,4.23405087281795,0.02222372639829,12.9911125757036,2.26234315995725,12.4564659779124,2.97341645885287,0,74.2643391521197,52.858716844253,24.5486284289277,NA
